id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
42013412,42,Pennsylvania,PA,Centre County,Port Matilda,Stormstown,CDP,place,16870,814,20589747,0,40.788951,-78.019146,173323.014920941,172386,176985.145945873+0i,838
42013414,42,Pennsylvania,PA,Montgomery County,Stowe,Stowe,CDP,place,19464,610,3536202,75342,40.250934,-75.681941,99261.674124663,85387,106011.135488701+0i,1463
42013416,42,Pennsylvania,PA,Lancaster County,Strasburg,Strasburg,Borough,place,17579,717,2479752,8715,39.984516,-76.186183,115466.661664528,97952,121591.628088811+0i,1125
42013418,42,Pennsylvania,PA,Berks County,Bernville,Strausstown,Borough,place,19506,610,423730,2518,40.491754,-76.184179,107494.490212203,94133,121595.185804967+0i,116
42013420,42,Pennsylvania,PA,Northumberland County,Mount Carmel,Strong,CDP,place,17851,570,108685,0,40.797482,-76.440068,25277.4864218707,300000,11726.1281310812+0i,18
42013422,42,Pennsylvania,PA,Allegheny County,Mcdonald,Sturgeon,CDP,place,15057,412,2901236,0,40.383467,-80.215247,190097.105015153,227383,198236.556340796+0i,572
42013424,42,Pennsylvania,PA,Warren County,Sugar Grove,Sugar Grove,Borough,place,16350,814,2903007,0,41.983663,-79.339587,101006.447080866,88111,109622.149453417+0i,213
42013426,42,Pennsylvania,PA,Cambria County,Sidman,Summerhill,Borough,place,15955,814,849285,13232,40.376397,-78.761479,77111.9688326158,76438,72144.5714427449+0i,201
42013428,42,Pennsylvania,PA,Carbon County,Lansford,Summit Hill,Borough,place,18232,570,22510424,1071180,40.824963,-75.846201,120052.368384358,120678,118341.420131583+0i,1168
42013430,42,Pennsylvania,PA,Northumberland County,Sunbury,Sunbury city,City,place,17801,570,5239312,262830,40.862174,-76.787247,81852.3863264123,65302,98661.0326196869+0i,4203
42013432,42,Pennsylvania,PA,Monroe County,Kunkletown,Sun Valley,CDP,place,18058,570,7439117,34700,40.980372,-75.46648,90660.7786795765,96172,62071.0445697313+0i,739
42013434,42,Pennsylvania,PA,York County,Delta,Susquehanna Trails,CDP,place,17314,717,8107976,0,39.758356,-76.368402,96349.609934421,88728,81237.0987044544+0i,944
42013436,42,Pennsylvania,PA,Delaware County,Swarthmore,Swarthmore,Borough,place,19081,610,3625707,0,39.902321,-75.348744,205949.458433832,227176,205847.558599537+0i,1898
42013438,42,Pennsylvania,PA,Potter County,Coudersport,Sweden Valley,CDP,place,16915,814,2664653,0,41.759534,-77.953756,102194.761106082,300000,103943.409976573+0i,76
42013440,42,Pennsylvania,PA,Luzerne County,Forty Fort,Swoyersville,Borough,place,18704,570,5503010,0,41.297523,-75.879861,82005.2896781478,80738,79411.4757937065+0i,2205
42013442,42,Pennsylvania,PA,Bradford County,Troy,Sylvania,Borough,place,16947,570,2887551,1671,41.802064,-76.861586,125755.08526605,80398,145353.274291361+0i,84
42013444,42,Pennsylvania,PA,Schuylkill County,Tamaqua,Tamaqua,Borough,place,18252,570,24766609,403213,40.804054,-75.926621,66515.0202009016,68528,65307.0859256521+0i,2939
42013446,42,Pennsylvania,PA,Northampton County,Nazareth,Tatamy,Borough,place,18064,484,1436795,34817,40.740667,-75.256134,144175.756314052,122063,151159.12448852+0i,343
42013448,42,Pennsylvania,PA,Washington County,Claysville,Taylorstown,CDP,place,15323,724,2635398,0,40.156543,-80.386871,84792.6876510365,80818,81902.5130168443+0i,60
42013450,42,Pennsylvania,PA,Montgomery County,Souderton,Telford,Borough,place,18964,215,2648437,1271,40.325941,-75.327935,144536.208874518,124887,151188.212189784+0i,898
42013452,42,Pennsylvania,PA,Armstrong County,Kittanning,Templeton,CDP,place,16201,724,1197504,315189,40.917975,-79.460109,62190.6553700079,65801,38841.4494105291+0i,120
42013454,42,Pennsylvania,PA,Northumberland County,Coal Township,Tharptown (Uniontown),CDP,place,17866,570,252774,22214,40.803381,-76.571195,61168.7136635029,70109,0+55985.0746385425i,239
42013456,42,Pennsylvania,PA,Susquehanna County,Lakewood,Thompson,Borough,place,18439,570,1326211,0,41.863656,-75.514124,66024.1525125048,67860,68899.165414504+0i,147
42013458,42,Pennsylvania,PA,Washington County,Mcmurray,Thompsonville,CDP,place,15317,724,5358604,65209,40.273553,-80.113314,171802.525815504,173177,177756.896145466+0i,1320
42013460,42,Pennsylvania,PA,Chester County,Thorndale,Thorndale,CDP,place,19372,610,4777553,44577,40.001791,-75.750768,161837.154952054,145206,169319.382183132+0i,1602
42013462,42,Pennsylvania,PA,Lackawanna County,Throop,Throop,Borough,place,18512,570,12866846,0,41.438227,-75.592655,89953.4484859261,88793,82005.53355078+0i,1803
42013464,42,Pennsylvania,PA,Lebanon County,Cornwall,Timber Hills,CDP,place,17042,717,1710394,56506,40.244123,-76.484178,40286.0798751806,300000,31350.618911093+0i,131
42013466,42,Pennsylvania,PA,Tioga County,Tioga,Tioga,Borough,place,16946,570,1202575,113689,41.907773,-77.135162,76872.8428555077,69130,71718.5745108434+0i,262
42013468,42,Pennsylvania,PA,Blair County,Bellwood,Tipton,CDP,place,16617,814,4721580,0,40.63584,-78.300107,112249.900056686,300000,124062.521242383+0i,377
42013470,42,Pennsylvania,PA,Centre County,State College,Toftrees,CDP,place,16803,814,2393583,0,40.82478,-77.88481,153851.411452757,130698,167262.312632621+0i,1453
42013472,42,Pennsylvania,PA,Chester County,Kennett Square,Toughkenamon,CDP,place,19348,610,5342405,54681,39.831997,-75.755702,147582.260319122,300000,157186.738734435+0i,456
42013474,42,Pennsylvania,PA,Bradford County,Towanda,Towanda,Borough,place,18848,570,2948148,77147,41.770945,-76.446503,119713.101471691,94193,134165.648874123+0i,1221
42013476,42,Pennsylvania,PA,Crawford County,Townville,Townville,Borough,place,16360,814,1323411,0,41.679118,-79.88014,74556.7727695605,69764,73431.2605209624+0i,157
42013478,42,Pennsylvania,PA,Westmoreland County,Trafford,Trafford,Borough,place,15085,412,3755264,0,40.384668,-79.757592,130763.811932564,107133,141845.114731972+0i,1414
42013480,42,Pennsylvania,PA,Montgomery County,Trappe,Trappe,Borough,place,19426,610,5337895,0,40.199095,-75.475379,149819.998088606,137571,155120.031122351+0i,1363
42013482,42,Pennsylvania,PA,Schuylkill County,Pine Grove,Tremont,Borough,place,17963,570,1879507,0,40.630246,-76.39119,77973.2539517224,70044,84554.9612407332+0i,625
42013484,42,Pennsylvania,PA,Northumberland County,Trevorton,Trevorton,CDP,place,17881,570,11060391,0,40.784132,-76.671259,94024.0800521537,76514,106646.25748316+0i,717
42013486,42,Pennsylvania,PA,Lehigh County,Macungie,Trexlertown,CDP,place,18062,610,5322327,79630,40.55683,-75.593654,96034.9243760031,87605,91686.8518137826+0i,917
42013488,42,Pennsylvania,PA,Clearfield County,Reynoldsville,Troutville,Borough,place,15851,814,1996579,929,41.029383,-78.787683,75913.2655710298,250000,0+31116.3633469545i,71
42013490,42,Pennsylvania,PA,Bradford County,Troy,Troy,Borough,place,16947,570,1984975,7137,41.783315,-76.792222,82339.286083697,79272,85844.6295292082+0i,532
42013492,42,Pennsylvania,PA,Bucks County,Quakertown,Trumbauersville,Borough,place,18951,215,1152205,106,40.413424,-75.377368,123262.486722733,107523,129421.441583933+0i,399
42013494,42,Pennsylvania,PA,Wyoming County,Tunkhannock,Tunkhannock,Borough,place,18657,570,2362207,132612,41.541084,-75.949058,110166.047800957,101882,119172.826927392+0i,833
42013496,42,Pennsylvania,PA,Cambria County,Gallitzin,Tunnelhill,Borough,place,16641,814,1277667,0,40.478276,-78.542329,84439.8825158149,85516,78912.3719942337+0i,95
42013498,42,Pennsylvania,PA,Allegheny County,Turtle Creek,Turtle Creek,Borough,place,15145,412,2510395,0,40.408575,-79.821464,77766.6058062766,67017,89296.0715325481+0i,2464
42013500,42,Pennsylvania,PA,Washington County,Charleroi,Twilight,Borough,place,15022,724,4170853,0,40.115782,-79.893603,90664.4070177919,82727,93554.2774104925+0i,82
42013502,42,Pennsylvania,PA,Clarion County,Tionesta,Tylersburg,CDP,place,16353,814,1529853,8024,41.38275,-79.316497,67195.241751591,300000,56476.9854740222+0i,38
42013504,42,Pennsylvania,PA,Potter County,Ulysses,Ulysses,Borough,place,16948,814,10499424,0,41.90305,-77.754821,77344.8672928849,65710,94758.2501398149+0i,250
42013506,42,Pennsylvania,PA,Susquehanna County,Forest City,Union Dale,Borough,place,18421,570,6232436,160041,41.713044,-75.483167,125805.911535849,89282,142494.7093992+0i,131
42013508,42,Pennsylvania,PA,Fayette County,Uniontown,Uniontown city,City,place,15401,724,5286006,0,39.89932,-79.724464,111807.306402054,84305,136831.838164845+0i,4510
42013510,42,Pennsylvania,PA,Centre County,Bellefonte,Unionville,Borough,place,16823,814,613113,0,40.906295,-77.876678,88489.5396633403,76266,97521.5896452975+0i,98
42013512,42,Pennsylvania,PA,Delaware County,Upland,Upland,Borough,place,19015,610,1680502,0,39.856203,-75.379648,79818.9584176539,79793,84081.9066240702+0i,1122
42013514,42,Pennsylvania,PA,Allegheny County,Pittsburgh,Upper St. Clair,CDP,place,15241,412,25428992,20332,40.333518,-80.081412,200282.649919464,222522,202096.955236516+0i,6950
42013516,42,Pennsylvania,PA,Venango County,Utica,Utica,Borough,place,16362,814,3622167,154440,41.4372,-79.965392,101977.523968408,87125,113382.730087974+0i,63
42013518,42,Pennsylvania,PA,York County,Etters,Valley Green,CDP,place,17319,717,3621556,0,40.156684,-76.794635,102061.441346502,91060,103087.95934135+0i,1399
42013520,42,Pennsylvania,PA,Schuylkill County,Hegins,Valley View,CDP,place,17938,570,9700181,0,40.648079,-76.535167,88391.7615697164,89480,75466.1128056019+0i,637
42013522,42,Pennsylvania,PA,Fayette County,Connellsville,Vanderbilt,Borough,place,15425,724,453978,0,40.033934,-79.663101,67985.6261084775,90573,0+54760.3678889793i,189
42013524,42,Pennsylvania,PA,Lackawanna County,Forest City,Vandling,Borough,place,18421,570,3400233,172,41.627522,-75.474275,96748.6517074768,87994,102525.167889157+0i,317
42013526,42,Pennsylvania,PA,Crawford County,Cambridge Springs,Venango,Borough,place,16403,814,711225,0,41.772701,-80.11206,90111.7072557161,69449,99748.8367331806+0i,99
42013528,42,Pennsylvania,PA,Allegheny County,Mckeesport,Versailles,Borough,place,15133,412,1258267,131999,40.318171,-79.830809,94821.9504026357,85263,102119.781706449+0i,811
42013530,42,Pennsylvania,PA,Delaware County,Aston,Village Green-Green Ridge,CDP,place,19014,610,4846367,0,39.863657,-75.425756,118674.914312208,103246,122753.958558998+0i,2856
42013532,42,Pennsylvania,PA,Cambria County,Johnstown,Vinco,CDP,place,15909,814,10126024,0,40.411059,-78.844554,122975.528434132,300000,130151.626981727+0i,481
42013534,42,Pennsylvania,PA,Berks County,Fleetwood,Virginville,CDP,place,19522,610,2942075,11413,40.516672,-75.859104,79342.912026249,300000,68205.4890183111+0i,126
42013536,42,Pennsylvania,PA,Clarion County,Marienville,Vowinckel,CDP,place,16239,814,6384851,7195,41.4047,-79.231296,71099.9036384159,83558,66337.7507072107+0i,70
42013538,42,Pennsylvania,PA,Lancaster County,Quarryville,Wakefield,CDP,place,17566,717,4414253,20835,39.777023,-76.183891,76710.9780975044,80349,68554.6286470869+0i,200
42013540,42,Pennsylvania,PA,Clearfield County,Clearfield,Wallaceton,Borough,place,16830,814,1978531,5506,40.965638,-78.287646,67113.2695416999,72854,0+32291.5246073201i,131
42013542,42,Pennsylvania,PA,Columbia County,Benton,Waller,CDP,place,17814,570,3314523,1647,41.237016,-76.415628,79643.4500285207,85500,69216.172924166+0i,44
42013544,42,Pennsylvania,PA,Berks County,Fleetwood,Walnuttown,CDP,place,19522,610,1534935,0,40.446729,-75.840525,54687.6364677704,58840,52925.927891708+0i,176
42013546,42,Pennsylvania,PA,Luzerne County,Nanticoke,Wanamie,CDP,place,18634,570,2541501,331,41.174476,-76.042223,84120.579917433,91730,76306.8802949977+0i,288
42013548,42,Pennsylvania,PA,Warren County,Warren,Warren city,City,place,16365,814,7545062,452587,41.842916,-79.143865,93110.4079221503,81799,103385.426206004+0i,4255
42013550,42,Pennsylvania,PA,Washington County,Washington,Washington city,City,place,15301,724,7634174,0,40.173963,-80.246726,92835.961763124,75423,106566.339791302+0i,5632
42013552,42,Pennsylvania,PA,Montour County,Danville,Washingtonville,Borough,place,17821,570,140964,0,41.052294,-76.674914,60313.8306206996,62625,64533.0649576569+0i,85
42013554,42,Pennsylvania,PA,Northumberland County,Watsontown,Watsontown,Borough,place,17777,570,1822674,578056,41.085271,-76.864851,92445.072301783,77743,100846.153758037+0i,988
42013556,42,Pennsylvania,PA,Lackawanna County,Waverly,Waverly,CDP,place,18471,570,4057400,3328,41.52759,-75.702983,180219.526060223,300000,186295.906436227+0i,254
42013558,42,Pennsylvania,PA,Franklin County,Waynesboro,Wayne Heights,CDP,place,17268,717,5524122,0,39.745527,-77.543601,103971.469066654,116609,84979.9187319939+0i,1063
42013560,42,Pennsylvania,PA,Greene County,Waynesburg,Waynesburg,Borough,place,15370,724,2072127,0,39.898294,-80.185582,86339.725903784,76687,94479.4696787178+0i,1476
42013562,42,Pennsylvania,PA,Westmoreland County,Belle Vernon,Webster,CDP,place,15012,724,1522586,200321,40.192436,-79.850726,100280.056835181,103650,84540.1940348262+0i,122
42013564,42,Pennsylvania,PA,York County,Dover,Weigelstown,CDP,place,17315,717,15059566,0,39.984319,-76.831513,106922.356236656,96570,111874.053233278+0i,5082
42013566,42,Pennsylvania,PA,Carbon County,Lehighton,Weissport East,CDP,place,18235,610,5447432,0,40.836882,-75.686436,68367.8667224096,71984,60730.4542663389+0i,582
42013568,42,Pennsylvania,PA,Tioga County,Wellsboro,Wellsboro,Borough,place,16901,570,12697343,71702,41.74552,-77.303694,124443.602543306,91965,143871.255339232+0i,1422
42013570,42,Pennsylvania,PA,Berks County,Wernersville,Wernersville,Borough,place,19565,610,1975747,3184,40.330449,-76.08266,116503.621853057,95379,124979.490244063+0i,917
42013572,42,Pennsylvania,PA,Erie County,Erie,Wesleyville,Borough,place,16510,814,1369545,2815,42.137032,-80.012201,85966.7962915784,82827,84900.1842116341+0i,1272
42013574,42,Pennsylvania,PA,Washington County,Brownsville,West Brownsville,Borough,place,15417,724,3364070,319937,40.031502,-79.891667,86168.6532954958,78848,92759.9414975234+0i,392
42013576,42,Pennsylvania,PA,Montgomery County,Conshohocken,West Conshohocken,Borough,place,19428,610,2223835,103316,40.070314,-75.318777,200452.143878518,225118,202899.328623424+0i,603
42013578,42,Pennsylvania,PA,Northampton County,Easton,West Easton,Borough,place,18042,484,790766,80766,40.678363,-75.236092,77800.8454066526,71405,74272.3138649278+0i,546
42013580,42,Pennsylvania,PA,Cumberland County,Camp Hill,West Fairview,CDP,place,17011,717,834362,32608,40.278741,-76.920794,80277.1027906504,88913,51202.5121228284+0i,518
42013582,42,Pennsylvania,PA,Tioga County,Westfield,Westfield,Borough,place,16950,814,2887861,0,41.917681,-77.540282,71384.3061561902,72667,81357.3190346423+0i,465
42013584,42,Pennsylvania,PA,Berks County,Hamburg,West Hamburg,CDP,place,19526,610,8424203,92459,40.551827,-76.004889,133713.495476338,300000,151976.875562891+0i,721
42013586,42,Pennsylvania,PA,Armstrong County,Kittanning,West Hills,CDP,place,16201,724,8418739,516052,40.830284,-79.536031,146856.040271723,106682,165780.069776783+0i,459
42013588,42,Pennsylvania,PA,Armstrong County,Kittanning,West Kittanning,Borough,place,16201,724,1109864,0,40.812738,-79.531209,92993.4220028517,80947,97893.4236039136+0i,557
42013590,42,Pennsylvania,PA,Berks County,West Lawn,West Lawn,CDP,place,19609,610,545867,0,40.328915,-75.993789,99060.9711354661,86355,106332.184740671+0i,704
42013592,42,Pennsylvania,PA,Butler County,Slippery Rock,West Liberty,Borough,place,16057,724,9966322,77533,41.009303,-80.066626,120184.11121264,105291,129573.015920843+0i,146
42013594,42,Pennsylvania,PA,Mercer County,West Middlesex,West Middlesex,Borough,place,16159,724,2189515,457,41.174247,-80.455524,69329.7811642058,69050,66670.0025463216+0i,347
42013596,42,Pennsylvania,PA,Allegheny County,Pittsburgh,West Mifflin,Borough,place,15207,412,36809592,761784,40.357667,-79.905397,103104.579189105,89316,110912.698454002+0i,8626
42013598,42,Pennsylvania,PA,Cambria County,Johnstown,Westmont,Borough,place,15905,814,6080253,0,40.319479,-78.952362,150332.909386041,132951,160399.578661889+0i,2092
42013600,42,Pennsylvania,PA,Westmoreland County,West Newton,West Newton,Borough,place,15089,724,2686407,218917,40.207171,-79.771196,102408.871974137,84605,114025.573778721+0i,1191
42013602,42,Pennsylvania,PA,Clearfield County,Westover,Westover,Borough,place,16692,814,6983250,138686,40.741062,-78.688005,64602.6473572826,70234,18862.5344315546+0i,134
42013604,42,Pennsylvania,PA,Luzerne County,West Pittston,West Pittston,Borough,place,18643,570,2123571,377617,41.329561,-75.799966,113878.153768293,97751,124915.685052188+0i,2129
42013606,42,Pennsylvania,PA,Butler County,West Sunbury,West Sunbury,Borough,place,16061,724,285119,0,41.00606,-79.896456,75811.1371439301,67116,72713.2311459453+0i,59
42013608,42,Pennsylvania,PA,Greene County,Waynesburg,West Waynesburg,CDP,place,15370,724,558990,0,39.900016,-80.200793,50576.784146242,49130,49639.9189340025+0i,127
42013610,42,Pennsylvania,PA,Luzerne County,Wyoming,West Wyoming,Borough,place,18644,570,9373687,0,41.321694,-75.857841,105861.54043528,92202,114509.565554116+0i,1077
42013612,42,Pennsylvania,PA,York County,York,West York,Borough,place,17404,717,1360197,0,39.953387,-76.760959,83643.2603144626,74727,91768.2129187706+0i,1821
42013614,42,Pennsylvania,PA,Allegheny County,Munhall,Whitaker,Borough,place,15120,412,767376,85051,40.40051,-79.885399,101019.901270349,80954,113852.244501623+0i,528
42013616,42,Pennsylvania,PA,Luzerne County,White Haven,White Haven,Borough,place,18661,570,3156875,103095,41.058824,-75.784913,121754.840817137,94493,135626.709867087+0i,477
42013618,42,Pennsylvania,PA,Allegheny County,White Oak,White Oak,Borough,place,15131,412,17149393,124920,40.338791,-79.796071,105429.381341645,91626,111944.889283272+0i,3750
42013620,42,Pennsylvania,PA,Washington County,Monongahela,Wickerham Manor-Fisher,CDP,place,15063,724,5486273,0,40.177106,-79.907933,163446.417656191,154450,171130.577312652+0i,861
42013622,42,Pennsylvania,PA,Columbia County,Mount Carmel,Wilburton Number One,CDP,place,17851,570,275081,0,40.813028,-76.392307,70386.276648264,77643,65908.8814743569+0i,68
42013624,42,Pennsylvania,PA,Elk County,Johnsonburg,Wilcox,CDP,place,15845,814,1328859,9735,41.572044,-78.686757,71068.5103505374,68101,70248.8058705741+0i,177
42013626,42,Pennsylvania,PA,Allegheny County,Wilkinsburg,Wilkinsburg,Borough,place,15221,412,5830414,0,40.444201,-79.873333,89881.611403437,69988,107145.563904268+0i,8001
